,date,passport,Immigration,Travel Visa,Refugee,Conflict,War,Violence,Crisis,Militia,Genocide,Armed Forces,Civilian,Currency,Lottery,Economy,Bureau de change,Wage,Protest,Government,country,Coup dՎtat
1571,2009-12-01,0,14,0.0,0.0,0,47,14,31,0.0,0.0,,0.0,20,14.0,0,,9,12,12,VE,
1572,2010-01-01,10,62,0.0,0.0,15,38,10,40,0.0,16.0,,0.0,24,12.0,10,,8,0,0,VE,
1573,2010-02-01,13,23,3.0,0.0,0,35,0,45,0.0,0.0,,0.0,10,19.0,7,,0,0,0,VE,
1574,2010-03-01,9,33,0.0,8.0,18,42,0,36,0.0,0.0,,0.0,16,11.0,13,,0,8,10,VE,
1575,2010-04-01,19,35,0.0,0.0,11,42,0,28,15.0,0.0,,0.0,14,19.0,5,,21,0,8,VE,
1576,2010-05-01,0,19,0.0,10.0,21,39,5,41,0.0,50.0,,29.0,12,6.0,6,,0,13,10,VE,
1577,2010-06-01,5,28,3.0,0.0,23,35,0,37,0.0,0.0,,0.0,6,10.0,13,,0,0,15,VE,
1578,2010-07-01,11,13,0.0,0.0,29,35,11,23,0.0,0.0,,79.0,18,14.0,11,,0,12,16,VE,
1579,2010-08-01,13,49,0.0,0.0,23,39,0,16,0.0,21.0,,0.0,21,17.0,8,,0,0,0,VE,
1580,2010-09-01,4,26,5.0,0.0,0,39,0,19,0.0,0.0,,0.0,9,21.0,0,,0,11,15,VE,
1581,2010-10-01,6,39,0.0,0.0,37,32,8,32,0.0,0.0,,0.0,23,40.0,0,,7,0,0,VE,
1582,2010-11-01,15,14,0.0,0.0,0,33,0,36,11.0,0.0,,0.0,12,22.0,5,,0,10,9,VE,
1583,2010-12-01,13,10,0.0,0.0,22,41,7,17,0.0,0.0,,74.0,11,24.0,0,,0,0,8,VE,
1584,2011-01-01,7,24,0.0,6.0,8,40,4,27,6.0,6.0,,0.0,7,15.0,11,,0,16,5,VE,
1585,2011-02-01,9,17,0.0,0.0,21,31,0,43,0.0,0.0,,6.0,12,10.0,5,,0,11,10,VE,
1586,2011-03-01,5,12,2.0,0.0,19,35,9,35,0.0,0.0,,0.0,11,13.0,7,,4,0,15,VE,
1587,2011-04-01,7,19,0.0,0.0,10,36,5,28,0.0,0.0,,0.0,11,14.0,4,,0,0,6,VE,
1588,2011-05-01,8,7,1.0,0.0,6,34,5,34,0.0,0.0,,0.0,9,17.0,3,,0,5,15,VE,
1589,2011-06-01,11,15,0.0,3.0,22,35,4,33,0.0,0.0,,9.0,7,16.0,0,,6,0,12,VE,
1590,2011-07-01,10,13,4.0,0.0,18,35,0,29,0.0,0.0,,0.0,15,28.0,4,,0,0,12,VE,
1591,2011-08-01,10,42,1.0,5.0,16,38,6,28,2.0,6.0,,0.0,12,7.0,11,,0,0,4,VE,
1592,2011-09-01,6,13,1.0,3.0,27,40,3,25,5.0,0.0,,0.0,7,14.0,9,,0,13,0,VE,
1593,2011-10-01,5,15,3.0,3.0,6,35,5,37,0.0,7.0,,0.0,12,21.0,6,,7,0,11,VE,
1594,2011-11-01,7,13,0.0,0.0,20,33,12,35,0.0,12.0,,8.0,16,15.0,9,,3,0,17,VE,
1595,2011-12-01,6,8,0.0,3.0,18,43,5,19,0.0,5.0,,14.0,11,9.0,8,,0,7,18,VE,
1596,2012-01-01,6,7,0.0,0.0,12,41,3,25,0.0,6.0,,0.0,13,14.0,10,,3,7,13,VE,
1597,2012-02-01,7,14,0.0,3.0,14,37,11,24,0.0,21.0,,0.0,14,9.0,7,,7,0,5,VE,
1598,2012-03-01,3,9,0.0,0.0,12,34,0,23,0.0,0.0,,0.0,9,11.0,6,,4,0,10,VE,
1599,2012-04-01,6,13,0.0,4.0,9,37,3,23,0.0,13.0,,8.0,11,6.0,6,,0,3,8,VE,
1600,2012-05-01,10,10,0.0,0.0,15,35,4,29,0.0,0.0,,0.0,10,17.0,7,,5,9,16,VE,
1601,2012-06-01,7,19,1.0,0.0,27,36,6,29,0.0,8.0,,0.0,9,12.0,12,,4,5,8,VE,
1602,2012-07-01,7,15,1.0,0.0,18,43,3,22,0.0,0.0,,8.0,8,10.0,7,,5,0,17,VE,
1603,2012-08-01,6,9,1.0,4.0,10,39,0,16,7.0,0.0,,0.0,11,12.0,3,,0,6,11,VE,
1604,2012-09-01,10,4,0.0,0.0,13,37,4,18,0.0,0.0,,0.0,9,21.0,11,,0,0,3,VE,
1605,2012-10-01,6,20,1.0,7.0,13,32,8,27,2.0,5.0,,6.0,12,31.0,8,,4,4,10,VE,
1606,2012-11-01,5,9,0.0,0.0,18,29,8,29,0.0,0.0,,8.0,11,21.0,5,,8,0,9,VE,
1607,2012-12-01,6,8,0.0,0.0,17,44,0,15,0.0,0.0,,0.0,11,11.0,11,,0,0,6,VE,
1608,2013-01-01,9,23,0.0,0.0,22,39,5,18,0.0,0.0,,0.0,14,11.0,7,,0,5,11,VE,
1609,2013-02-01,8,10,0.0,0.0,9,42,2,19,9.0,0.0,,0.0,12,12.0,14,,0,4,12,VE,
1610,2013-03-01,6,11,1.0,5.0,16,55,5,19,0.0,0.0,,0.0,6,10.0,5,,7,0,4,VE,
1611,2013-04-01,5,19,0.0,0.0,10,42,4,21,0.0,0.0,,0.0,7,8.0,8,,4,4,10,VE,
1612,2013-05-01,4,11,0.0,0.0,20,31,5,24,0.0,3.0,,10.0,11,14.0,7,,4,0,13,VE,
1613,2013-06-01,6,13,1.0,3.0,21,35,6,22,0.0,6.0,,0.0,12,12.0,12,,2,6,14,VE,
1614,2013-07-01,6,12,0.0,3.0,53,42,4,17,4.0,0.0,,0.0,10,15.0,8,,0,2,10,VE,
1615,2013-08-01,10,23,1.0,2.0,50,42,0,13,0.0,0.0,,0.0,13,16.0,6,,0,0,4,VE,
1616,2013-09-01,10,13,1.0,0.0,61,39,5,14,0.0,0.0,,0.0,12,15.0,10,,8,4,6,VE,
1617,2013-10-01,10,5,1.0,7.0,32,26,5,27,3.0,5.0,,0.0,10,22.0,11,,2,7,28,VE,
1618,2013-11-01,7,19,1.0,0.0,31,26,5,25,0.0,0.0,,5.0,12,15.0,11,,0,3,3,VE,
1619,2013-12-01,6,14,1.0,3.0,21,37,4,12,0.0,4.0,,0.0,7,18.0,7,,0,5,4,VE,
1620,2014-01-01,9,21,0.0,0.0,24,29,5,21,0.0,8.0,,0.0,10,8.0,5,,6,0,8,VE,
1621,2014-02-01,6,17,1.0,2.0,21,29,0,25,0.0,0.0,,0.0,10,10.0,8,,6,23,14,VE,
1622,2014-03-01,7,26,1.0,3.0,29,31,7,24,0.0,4.0,,0.0,10,9.0,2,,0,15,9,VE,
1623,2014-04-01,9,20,0.0,0.0,29,31,2,18,2.0,4.0,,11.0,9,9.0,9,,3,4,8,VE,
1624,2014-05-01,14,21,1.0,0.0,25,26,6,22,0.0,0.0,,0.0,14,48.0,7,,12,2,18,VE,
1625,2014-06-01,7,27,1.0,2.0,29,25,2,21,0.0,0.0,,0.0,12,35.0,9,,8,2,17,VE,
1626,2014-07-01,14,26,1.0,4.0,36,29,6,17,0.0,8.0,,10.0,12,36.0,7,,8,2,21,VE,
1627,2014-08-01,11,22,2.0,0.0,33,31,3,16,4.0,0.0,,4.0,15,41.0,4,,0,2,13,VE,
1628,2014-09-01,34,19,1.0,2.0,27,29,5,14,0.0,10.0,,7.0,13,47.0,9,,3,0,16,VE,
1629,2014-10-01,19,18,0.0,0.0,19,23,6,25,0.0,0.0,,0.0,13,63.0,8,,4,0,16,VE,
1630,2014-11-01,19,24,1.0,5.0,24,28,4,23,2.0,3.0,,0.0,9,38.0,9,,8,3,20,VE,
1631,2014-12-01,15,14,1.0,0.0,25,33,5,16,0.0,11.0,,0.0,9,30.0,7,,8,0,8,VE,
1632,2015-01-01,12,22,1.0,6.0,27,28,7,22,1.0,0.0,,6.0,11,23.0,8,,8,3,9,VE,
1633,2015-02-01,13,17,0.0,8.0,26,28,0,22,0.0,0.0,,0.0,9,11.0,8,,2,4,7,VE,
1634,2015-03-01,15,17,0.0,2.0,21,29,3,22,0.0,0.0,,0.0,6,7.0,7,,6,6,5,VE,
1635,2015-04-01,10,24,0.0,3.0,11,29,3,21,4.0,7.0,,4.0,10,12.0,5,,3,4,7,VE,
1636,2015-05-01,8,10,0.0,0.0,25,30,3,22,3.0,0.0,,0.0,10,36.0,7,,4,0,8,VE,
1637,2015-06-01,8,12,1.0,3.0,12,30,2,23,1.0,4.0,,0.0,8,13.0,14,,0,0,12,VE,
1638,2015-07-01,8,8,1.0,3.0,20,30,2,22,2.0,0.0,,0.0,6,7.0,8,,6,0,6,VE,
1639,2015-08-01,8,11,1.0,0.0,19,37,3,18,1.0,0.0,,0.0,10,10.0,4,,2,3,10,VE,
1640,2015-09-01,8,17,1.0,3.0,37,35,6,25,0.0,0.0,,0.0,8,18.0,7,,4,2,7,VE,
1641,2015-10-01,6,8,1.0,2.0,22,31,3,29,1.0,6.0,,0.0,8,50.0,5,,5,6,4,VE,
1642,2015-11-01,8,0,0.0,0.0,20,37,3,25,0.0,13.0,,0.0,7,20.0,6,,3,0,6,VE,
1643,2015-12-01,7,8,1.0,0.0,19,49,2,15,0.0,0.0,,4.0,10,3.0,6,,3,2,9,VE,
1644,2016-01-01,9,15,0.0,0.0,33,38,8,24,0.0,3.0,,3.0,9,9.0,11,,2,0,9,VE,
1645,2016-02-01,6,7,1.0,3.0,24,35,3,31,2.0,3.0,,0.0,9,8.0,3,,5,0,9,VE,
1646,2016-03-01,6,5,1.0,4.0,18,54,4,27,2.0,4.0,,0.0,10,6.0,7,,2,0,6,VE,
1647,2016-04-01,7,11,0.0,0.0,18,62,6,29,1.0,6.0,,4.0,7,9.0,6,,4,6,12,VE,
1648,2016-05-01,8,8,0.0,2.0,24,85,2,37,0.0,7.0,,0.0,4,24.0,6,,4,4,9,VE,
1649,2016-06-01,5,9,1.0,0.0,16,55,4,35,0.0,0.0,,0.0,8,10.0,5,,5,0,4,VE,
1650,2016-07-01,5,13,1.0,2.0,15,51,3,27,2.0,5.0,,0.0,4,6.0,7,,0,4,8,VE,
1651,2016-08-01,6,5,0.0,2.0,22,42,2,19,0.0,12.0,,0.0,3,8.0,4,,6,0,4,VE,
1652,2016-09-01,5,8,0.0,0.0,15,41,4,19,0.0,11.0,,0.0,4,9.0,8,,0,3,7,VE,
1653,2016-10-01,5,8,0.0,5.0,16,30,14,26,1.0,0.0,,5.0,4,40.0,12,,5,0,9,VE,
1654,2016-11-01,7,4,0.0,0.0,11,28,4,30,0.0,7.0,,0.0,7,18.0,6,,5,0,3,VE,
1655,2016-12-01,4,4,0.0,2.0,19,34,2,20,0.0,5.0,,5.0,7,9.0,2,,2,2,3,VE,
1656,2017-01-01,5,8,1.0,0.0,14,31,6,22,0.0,0.0,,5.0,6,6.0,4,,8,3,8,VE,
1657,2017-02-01,6,12,1.0,2.0,10,28,2,23,0.0,5.0,,4.0,7,9.0,6,,4,0,6,VE,
1658,2017-03-01,6,10,0.0,0.0,22,25,0,24,1.0,5.0,,0.0,6,13.0,5,,4,0,5,VE,
1659,2017-04-01,2,12,0.0,0.0,21,32,4,21,0.0,9.0,,14.0,5,8.0,1,,6,5,6,VE,
1660,2017-05-01,6,13,1.0,3.0,11,26,3,24,0.0,4.0,,0.0,5,24.0,4,,5,8,7,VE,
1661,2017-06-01,4,11,0.0,3.0,20,26,5,23,0.0,3.0,,0.0,5,9.0,2,,0,3,5,VE,
1662,2017-07-01,5,4,0.0,2.0,15,30,2,18,0.0,7.0,,0.0,4,9.0,5,,6,3,0,VE,
1663,2017-08-01,8,5,1.0,3.0,8,26,4,15,0.0,5.0,,0.0,6,13.0,3,,7,0,5,VE,
1664,2017-09-01,5,4,1.0,0.0,16,22,1,14,0.0,3.0,,12.0,7,12.0,7,,3,0,5,VE,
1665,2017-10-01,5,3,0.0,0.0,11,18,3,18,0.0,8.0,,0.0,5,35.0,8,,4,0,7,VE,
1666,2017-11-01,5,3,1.0,0.0,15,22,3,22,0.0,0.0,,0.0,8,26.0,6,,4,0,7,VE,
1667,2017-12-01,2,5,1.0,4.0,15,31,6,17,0.0,7.0,,0.0,9,7.0,4,,4,0,4,VE,
1668,2018-01-01,8,6,0.0,5.0,15,25,0,23,0.0,4.0,,7.0,6,10.0,5,,2,0,14,VE,
1669,2018-02-01,6,7,0.0,2.0,19,22,2,25,0.0,0.0,,0.0,6,6.0,4,,3,0,9,VE,
1670,2018-03-01,4,11,0.0,0.0,10,35,1,22,1.0,3.0,,0.0,6,6.0,5,,3,0,5,VE,
1671,2018-04-01,7,8,0.0,0.0,10,81,2,21,0.0,0.0,,5.0,6,7.0,6,,4,0,6,VE,
1672,2018-05-01,4,8,0.0,2.0,8,100,3,22,0.0,0.0,,0.0,10,15.0,5,,0,0,7,VE,
1673,2018-06-01,2,10,0.0,0.0,9,51,5,20,0.0,0.0,,0.0,5,5.0,0,,3,3,7,VE,
1674,2018-07-01,6,13,0.0,3.0,13,45,7,21,2.0,3.0,,5.0,7,6.0,5,,0,0,7,VE,
1675,2018-08-01,5,5,1.0,0.0,17,48,3,14,0.0,0.0,,0.0,5,11.0,9,,5,0,6,VE,
1676,2018-09-01,9,0,0.0,0.0,13,40,2,16,0.0,0.0,,0.0,7,5.0,5,,5,0,5,VE,
1677,2018-10-01,6,13,2.0,0.0,11,28,4,23,0.0,0.0,,0.0,5,30.0,6,,5,0,0,VE,
1678,2018-11-01,4,5,0.0,0.0,6,24,5,25,0.0,4.0,,0.0,7,19.0,8,,3,5,12,VE,
1679,2018-12-01,5,12,1.0,2.0,12,31,5,14,3.0,0.0,,0.0,4,7.0,6,,4,3,9,VE,
1680,2019-01-01,4,12,0.0,5.0,9,30,3,21,2.0,4.0,,8.0,6,7.0,9,,2,0,16,VE,
1681,2019-02-01,9,10,0.0,3.0,12,26,0,26,0.0,7.0,,0.0,4,7.0,9,,7,0,13,VE,
1682,2019-03-01,4,19,0.0,5.0,16,29,7,27,0.0,0.0,,0.0,9,11.0,6,,3,0,21,VE,
1683,2019-04-01,5,14,0.0,8.0,11,36,0,25,0.0,11.0,,7.0,9,8.0,0,,6,0,10,VE,
1684,2019-05-01,7,18,2.0,0.0,13,30,0,25,0.0,12.0,,0.0,4,21.0,7,,8,0,11,VE,
1685,2019-06-01,15,3,0.0,0.0,10,27,0,27,0.0,0.0,,0.0,6,10.0,10,,9,0,21,VE,
1686,2019-07-01,9,23,0.0,4.0,17,23,15,17,0.0,14.0,,0.0,11,13.0,11,,6,4,23,VE,
1687,2019-08-01,5,15,0.0,0.0,11,27,2,16,0.0,4.0,,0.0,12,13.0,10,,5,0,15,VE,
1688,2019-09-01,9,30,2.0,5.0,26,25,4,18,4.0,13.0,,0.0,8,13.0,6,,12,0,16,VE,
1689,2019-10-01,7,23,2.0,4.0,8,20,9,27,4.0,7.0,,0.0,11,31.0,6,,0,0,10,VE,
1690,2019-11-01,4,25,1.0,0.0,6,19,0,24,0.0,0.0,,0.0,11,29.0,8,,6,4,18,VE,
1691,2019-12-01,4,16,0.0,3.0,13,26,8,16,0.0,7.0,,0.0,7,6.0,2,,6,0,10,VE,
1692,2020-01-01,7,20,1.0,8.0,11,24,3,18,0.0,0.0,,0.0,9,9.0,10,,0,0,28,VE,
1693,2020-02-01,6,22,0.0,0.0,7,21,0,20,2.0,5.0,,0.0,10,11.0,10,,7,0,24,VE,
1694,2020-03-01,7,5,0.0,5.0,13,23,8,30,2.0,0.0,,13.0,7,11.0,9,,0,8,16,VE,
1695,2020-04-01,8,16,0.0,0.0,15,27,3,34,0.0,0.0,,4.0,6,7.0,13,,0,0,17,VE,
1696,2020-05-01,5,24,0.0,0.0,22,29,6,29,0.0,0.0,,0.0,8,13.0,11,,9,0,21,VE,
1697,2020-06-01,7,17,1.0,2.0,23,26,3,26,0.0,8.0,,6.0,7,14.0,13,,0,9,14,VE,
1698,2020-07-01,4,15,0.0,0.0,17,28,4,18,0.0,0.0,,0.0,10,10.0,7,,4,0,7,VE,
1699,2020-08-01,5,11,0.0,0.0,18,26,8,16,0.0,0.0,,9.0,9,11.0,6,,0,0,12,VE,
1700,2020-09-01,6,19,0.0,4.0,15,26,4,13,0.0,6.0,,0.0,9,12.0,9,,4,5,14,VE,
1701,2020-10-01,9,11,1.0,3.0,11,22,0,22,2.0,0.0,,0.0,12,32.0,10,,3,3,14,VE,
1702,2020-11-01,3,7,2.0,2.0,3,22,0,25,3.0,0.0,,0.0,6,28.0,5,,8,0,8,VE,
1703,2020-12-01,8,16,2.0,4.0,5,24,6,14,2.0,18.0,,0.0,6,9.0,15,,3,3,13,VE,
1704,2021-01-01,5,12,0.0,0.0,11,25,0,18,2.0,0.0,,0.0,6,10.0,5,,10,10,8,VE,
1705,2021-02-01,7,12,0.0,4.0,13,24,8,20,0.0,4.0,,0.0,10,3.0,8,,6,0,9,VE,
1706,2021-03-01,7,12,0.0,5.0,17,23,3,20,2.0,10.0,,0.0,10,10.0,8,,0,4,16,VE,
1707,2021-04-01,9,14,0.0,0.0,9,24,10,20,0.0,0.0,,11.0,9,12.0,8,,0,0,20,VE,
1708,2021-05-01,7,14,0.0,0.0,13,22,0,22,0.0,0.0,,0.0,7,24.0,11,,4,0,22,VE,
1709,2021-06-01,7,29,0.0,11.0,24,22,3,19,0.0,0.0,,12.0,9,10.0,13,,6,3,19,VE,
1710,2021-07-01,12,9,0.0,0.0,22,23,6,14,0.0,9.0,,13.0,11,14.0,5,,5,0,22,VE,
1711,2021-08-01,12,19,0.0,0.0,13,24,7,14,0.0,0.0,,0.0,9,12.0,11,,7,0,16,VE,
1712,2021-09-01,10,19,0.0,0.0,21,24,6,13,3.0,5.0,,0.0,11,13.0,13,,4,0,22,VE,
1713,2021-10-01,7,25,0.0,7.0,8,22,3,19,2.0,0.0,,0.0,7,7.0,10,,6,0,15,VE,
1714,2021-11-01,8,19,0.0,4.0,10,18,2,22,0.0,0.0,,0.0,12,7.0,9,,0,3,19,VE,
1715,2021-12-01,10,32,3.0,3.0,16,24,5,15,2.0,0.0,,11.0,14,12.0,10,,12,0,30,VE,
1716,2022-01-01,11,17,0.0,4.0,19,27,8,18,0.0,0.0,,0.0,4,10.0,7,,0,7,11,VE,
1717,2022-02-01,9,17,0.0,0.0,17,24,2,24,2.0,4.0,,0.0,4,6.0,11,,6,17,14,VE,
1718,2022-03-01,8,9,2.0,1.0,35,23,7,24,1.0,4.0,,0.0,7,9.0,11,,4,2,16,VE,
1719,2022-04-01,7,9,0.0,3.0,13,22,8,17,0.0,0.0,,4.0,5,8.0,10,,7,6,9,VE,
1720,2022-05-01,8,13,1.0,4.0,5,20,5,20,0.0,3.0,,0.0,8,11.0,11,,5,5,16,VE,
1721,2022-06-01,8,12,0.0,3.0,17,23,5,21,2.0,4.0,,0.0,7,6.0,13,,2,0,14,VE,
1722,2022-07-01,10,14,0.0,0.0,18,24,4,17,2.0,0.0,,0.0,9,11.0,7,,0,0,13,VE,
1723,2022-08-01,8,10,0.0,3.0,13,23,2,13,2.0,8.0,,0.0,10,10.0,4,,10,2,4,VE,
1724,2022-09-01,10,11,0.0,0.0,18,25,6,13,3.0,5.0,,0.0,6,6.0,8,,9,3,4,VE,
1725,2022-10-01,6,26,1.0,5.0,10,20,8,21,0.0,0.0,,5.0,5,9.0,6,,2,3,12,VE,
1726,2022-11-01,6,15,0.0,0.0,13,34,3,21,2.0,9.0,,5.0,9,8.0,5,,3,2,15,VE,
1727,2022-12-01,6,11,1.0,0.0,13,30,4,18,5.0,0.0,,0.0,5,12.0,10,,6,4,8,VE,
1728,2005-01-01,0,0,0.0,0.0,0,75,0,48,0.0,0.0,0.0,100.0,52,85.0,37,0.0,0,0,0,VN,
1729,2005-02-01,0,67,0.0,100.0,100,49,100,100,0.0,0.0,0.0,0.0,0,86.0,86,0.0,0,0,56,VN,
1730,2005-03-01,0,100,0.0,0.0,0,59,27,69,0.0,0.0,0.0,0.0,100,86.0,51,0.0,0,0,37,VN,
1731,2005-04-01,62,0,72.0,0.0,0,41,0,0,0.0,100.0,0.0,0.0,83,95.0,52,0.0,0,0,72,VN,
1732,2005-05-01,0,0,0.0,45.0,59,69,0,0,0.0,0.0,100.0,30.0,55,100.0,82,0.0,0,0,58,VN,
1733,2005-06-01,100,47,0.0,0.0,0,35,29,0,0.0,0.0,0.0,39.0,65,68.0,100,0.0,0,100,47,VN,
1734,2005-07-01,0,0,47.0,0.0,81,65,0,35,0.0,0.0,0.0,0.0,86,0.0,46,0.0,0,0,27,VN,
1735,2005-08-01,0,44,0.0,0.0,0,42,35,0,0.0,0.0,0.0,0.0,93,38.0,0,0.0,0,0,37,VN,
1736,2005-09-01,57,0,0.0,0.0,0,28,26,0,0.0,60.0,0.0,0.0,61,69.0,27,0.0,0,57,40,VN,
1737,2005-10-01,0,0,0.0,0.0,0,48,34,91,0.0,0.0,54.0,0.0,68,35.0,0,0.0,0,0,54,VN,
1738,2005-11-01,0,0,0.0,0.0,0,17,0,29,0.0,0.0,0.0,0.0,51,0.0,42,51.0,23,0,33,VN,
1739,2005-12-01,91,13,100.0,14.0,56,22,0,0,0.0,0.0,0.0,0.0,83,57.0,43,0.0,22,36,24,VN,
1740,2006-01-01,0,0,34.0,0.0,48,28,0,0,0.0,0.0,21.0,0.0,98,0.0,16,0.0,0,91,100,VN,
1741,2006-02-01,75,30,0.0,0.0,0,45,0,0,0.0,0.0,0.0,0.0,56,0.0,32,0.0,39,0,18,VN,
1742,2006-03-01,0,0,21.0,41.0,86,34,0,29,0.0,0.0,24.0,0.0,63,62.0,46,45.0,0,0,28,VN,
1743,2006-04-01,0,0,0.0,16.0,83,47,0,26,0.0,0.0,0.0,0.0,71,63.0,46,100.0,21,23,58,VN,
1744,2006-05-01,27,19,0.0,0.0,0,37,0,0,0.0,0.0,0.0,0.0,45,45.0,52,0.0,0,0,38,VN,
1745,2006-06-01,43,13,48.0,0.0,0,30,0,48,0.0,0.0,26.0,13.0,62,75.0,26,0.0,0,0,22,VN,
1746,2006-07-01,0,28,0.0,0.0,57,30,0,0,0.0,0.0,0.0,16.0,86,21.0,45,0.0,0,0,33,VN,
1747,2006-08-01,0,14,63.0,15.0,0,35,63,33,0.0,39.0,0.0,0.0,36,67.0,49,0.0,100,0,19,VN,
1748,2006-09-01,0,24,19.0,0.0,0,26,16,0,0.0,28.0,0.0,0.0,54,19.0,42,0.0,0,0,0,VN,
1749,2006-10-01,48,13,0.0,0.0,44,34,0,0,0.0,89.0,0.0,15.0,12,41.0,46,0.0,0,0,7,VN,
1750,2006-11-01,0,7,17.0,0.0,42,43,11,0,0.0,0.0,0.0,0.0,43,57.0,34,0.0,0,16,14,VN,
1751,2006-12-01,0,15,12.0,0.0,0,31,14,15,85.0,0.0,0.0,0.0,52,0.0,32,20.0,0,0,20,VN,
1752,2007-01-01,11,10,0.0,5.0,0,43,0,10,87.0,0.0,0.0,0.0,59,15.0,36,0.0,0,0,26,VN,
1753,2007-02-01,0,0,0.0,10.0,0,44,0,25,0.0,0.0,0.0,33.0,44,21.0,21,0.0,26,0,22,VN,
1754,2007-03-01,37,12,0.0,0.0,20,39,20,7,0.0,0.0,0.0,0.0,42,16.0,17,0.0,0,0,23,VN,
1755,2007-04-01,33,5,0.0,0.0,27,38,17,22,0.0,0.0,11.0,13.0,47,26.0,24,45.0,0,0,11,VN,
1756,2007-05-01,17,0,0.0,11.0,61,37,41,11,0.0,0.0,0.0,0.0,26,23.0,39,0.0,8,0,16,VN,
1757,2007-06-01,20,8,0.0,0.0,12,46,0,23,0.0,12.0,0.0,0.0,41,19.0,19,0.0,8,0,10,VN,
1758,2007-07-01,15,14,0.0,0.0,33,31,13,13,45.0,0.0,0.0,0.0,29,19.0,36,0.0,0,9,13,VN,
1759,2007-08-01,0,14,0.0,0.0,13,33,0,8,0.0,0.0,0.0,0.0,30,18.0,28,0.0,0,0,23,VN,
1760,2007-09-01,26,11,8.0,0.0,20,41,0,16,0.0,0.0,0.0,0.0,24,20.0,33,0.0,0,0,15,VN,
1761,2007-10-01,16,6,11.0,0.0,18,33,13,7,35.0,0.0,0.0,0.0,17,6.0,15,0.0,0,0,13,VN,
1762,2007-11-01,21,9,0.0,0.0,33,38,8,11,0.0,0.0,0.0,0.0,21,10.0,29,0.0,10,0,16,VN,
1763,2007-12-01,33,7,0.0,5.0,45,40,0,20,0.0,0.0,0.0,0.0,24,7.0,28,0.0,7,0,12,VN,
1764,2008-01-01,27,7,15.0,0.0,49,54,13,6,0.0,9.0,0.0,0.0,20,13.0,29,11.0,0,0,14,VN,
1765,2008-02-01,0,6,0.0,0.0,0,51,0,9,100.0,0.0,8.0,0.0,26,7.0,25,0.0,0,0,14,VN,
1766,2008-03-01,36,6,0.0,5.0,38,50,0,16,0.0,12.0,0.0,0.0,28,11.0,39,10.0,9,0,19,VN,
1767,2008-04-01,25,5,8.0,0.0,0,46,7,13,0.0,0.0,0.0,0.0,27,8.0,33,0.0,0,8,14,VN,
1768,2008-05-01,29,6,0.0,0.0,11,48,0,27,0.0,0.0,9.0,0.0,24,4.0,32,0.0,4,6,9,VN,
1769,2008-06-01,35,7,0.0,6.0,23,54,0,15,0.0,0.0,0.0,0.0,36,6.0,25,0.0,0,0,15,VN,
1770,2008-07-01,18,5,0.0,0.0,15,69,0,13,0.0,0.0,0.0,0.0,30,0.0,21,10.0,0,11,13,VN,
1771,2008-08-01,16,5,7.0,0.0,17,62,13,5,0.0,0.0,0.0,0.0,25,6.0,23,0.0,0,0,12,VN,
1772,2008-09-01,19,3,0.0,4.0,20,58,4,11,0.0,0.0,4.0,0.0,16,0.0,19,0.0,0,0,13,VN,
1773,2008-10-01,12,3,6.0,0.0,24,58,5,23,0.0,4.0,0.0,0.0,36,10.0,17,5.0,0,0,4,VN,
1774,2008-11-01,16,2,0.0,0.0,10,63,0,26,0.0,0.0,2.0,3.0,29,0.0,24,0.0,0,0,7,VN,
1775,2008-12-01,24,11,0.0,0.0,0,57,0,31,0.0,0.0,0.0,0.0,25,5.0,17,0.0,0,0,11,VN,
1776,2009-01-01,21,12,0.0,0.0,19,79,0,22,0.0,0.0,0.0,0.0,18,5.0,14,0.0,5,0,5,VN,
1777,2009-02-01,25,8,0.0,0.0,23,68,6,23,21.0,0.0,0.0,5.0,20,3.0,16,5.0,0,3,6,VN,
1778,2009-03-01,24,8,5.0,0.0,24,80,3,14,0.0,0.0,0.0,0.0,23,4.0,20,4.0,6,0,7,VN,
1779,2009-04-01,14,7,6.0,1.0,22,89,5,18,0.0,0.0,3.0,0.0,18,8.0,18,0.0,0,8,11,VN,
1780,2009-05-01,14,3,0.0,0.0,26,100,4,21,18.0,0.0,1.0,0.0,15,4.0,17,0.0,2,0,4,VN,
1781,2009-06-01,19,2,0.0,0.0,17,96,4,7,0.0,0.0,0.0,0.0,15,0.0,13,0.0,0,0,4,VN,
1782,2009-07-01,14,3,0.0,2.0,5,88,4,11,0.0,0.0,0.0,0.0,13,4.0,10,3.0,0,0,7,VN,
1783,2009-08-01,25,2,0.0,0.0,17,80,0,8,0.0,0.0,2.0,2.0,13,3.0,11,0.0,0,9,5,VN,
1784,2009-09-01,23,5,0.0,1.0,14,75,2,14,0.0,0.0,0.0,0.0,13,0.0,13,0.0,0,0,7,VN,
1785,2009-10-01,16,2,0.0,0.0,26,70,0,11,0.0,0.0,2.0,3.0,13,2.0,15,0.0,2,0,5,VN,
1786,2009-11-01,24,3,0.0,0.0,12,73,7,6,0.0,3.0,0.0,0.0,14,3.0,18,0.0,0,0,8,VN,
1787,2009-12-01,19,4,0.0,0.0,15,72,5,18,0.0,0.0,0.0,0.0,13,3.0,12,0.0,1,0,4,VN,
1788,2010-01-01,27,6,2.0,0.0,13,76,4,10,27.0,0.0,0.0,2.0,17,0.0,14,0.0,0,4,5,VN,
